!
-4.24620944985756,144298,1.43470571639067E+5,1.44493951876807E+5,1.44546628111767E+5,1.43650519472037E+5,1.4447539328242E+5
-4.20603530759115,143309,1.43543241272303E+5,1.4449260062957E+5,1.44546302952539E+5,1.43737091607689E+5,1.4446316718647E+5
-4.16586116532475,143484,1.43628942848827E+5,1.44491210244173E+5,1.44545968991117E+5,1.4383935046781E+5,1.4444833424969E+5
-4.12568702305834,143403,1.43711150495471E+5,1.44489779180656E+5,1.44545625900137E+5,1.43941392382165E+5,1.44430274136476E+5
-4.08551288079193,143548,1.43780021513394E+5,1.4448830582197E+5,1.44545273336638E+5,1.44034096714648E+5,1.44408266744101E+5
-4.04533873852553,143580,1.43831306038223E+5,1.44486788469267E+5,1.4454491094116E+5,1.44113970638581E+5,1.44381557093179E+5
-4.00516459625912,144137,1.43864226230462E+5,1.44485225336851E+5,1.44544538336769E+5,1.44180849186143E+5,1.44349534474663E+5
-3.96499045399272,144424,1.43880050970842E+5,1.44483614546763E+5,1.44544155128016E+5,1.44236080346048E+5,1.44312122053979E+5
-3.92481631172631,144376,1.43881741751049E+5,1.4448195412296E+5,1.44543760899829E+5,1.44281473611181E+5,1.44270474221043E+5
-3.8846421694599,144310,1.4387439853964E+5,1.44480241985063E+5,1.44543355216318E+5,1.44318801142535E+5,1.44227921299689E+5
-3.8444680271935,144312,1.43865703409202E+5,1.44478475941627E+5,1.44542937619496E+5,1.44349607838134E+5,1.4419060311391E+5
-3.80429388492709,143905,1.43864970434048E+5,1.44476653682905E+5,1.44542507627912E+5,1.44375169291056E+5,1.44166560936139E+5
-3.76411974266068,143668,1.43879862778358E+5,1.44474772773049E+5,1.44542064735175E+5,1.4439651089086E+5,1.44162435483236E+5
-3.72394560039428,144129,1.43912465556883E+5,1.44472830641696E+5,1.44541608408379E+5,1.44414446609563E+5,1.4417950100121E+5
-3.68377145812787,143510,1.43958460251116E+5,1.44470824574894E+5,1.44541138086395E+5,1.44429619631238E+5,1.44212799062552E+5
-3.64359731586147,143960,1.44010346832778E+5,1.44468751705307E+5,1.44540653178052E+5,1.44442538217733E+5,1.44254324835649E+5
